업종명,인허가일자,업소명,도로명주소,영업장면적,영업자시작일,업태명
일반음식점,2020-09-21,프랑스목공소카페,"서울특별시 성동구 왕십리로14나길 6, 1층 (성수동1가)",21,2020-09-21,기타
일반음식점,2020-09-21,바른 F&P,"서울특별시 성동구 독서당로 194, 3층 304호 (옥수동)",15,2020-09-21,한식
일반음식점,2020-09-21,엔트리 N.TREE,"서울특별시 성동구 무학로8길 7-1, 1층 (홍익동)",153,2020-09-21,기타
일반음식점,2020-09-28,카페 그라운드시소,"서울특별시 성동구 아차산로17길 49, 지하1층 RB104호 (성수동2가)",61,2020-09-28,기타
일반음식점,2020-09-28,집으로간 참치,"서울특별시 성동구 마장로 137, 221동 1층 1132호 (상왕십리동, 텐즈힐)",36.75,2020-09-28,기타
일반음식점,2020-10-05,가뱅(GAVIN),"서울특별시 성동구 금호산2길 13, 1층 (금호동3가)",24.26,2020-10-05,한식
일반음식점,2020-10-13,멘야마쯔리 성수점,"서울특별시 성동구 연무장5가길 25, 성수역 SK V1 Tower 1층 111호 (성수동2가)",42,2020-10-13,일식
일반음식점,2020-10-16,푸라닭 성수1가점,"서울특별시 성동구 성수일로 10, 서울숲 ITCT 지식산업센터 1층 103호 (성수동1가)",69.36,2021-06-01,호프/통닭
일반음식점,2020-10-28,진지함 옥수점,"서울특별시 성동구 한림말길 31, 옥수삼성아파트 상가 1층 107호 (옥수동)",8.9,2020-10-28,기타
일반음식점,2020-10-30,깐부치킨(성수동갤러리아포레점),"서울특별시 성동구 서울숲2길 32-14, 1층 104호 (성수동1가, 갤러리아 포레)",109.21,2020-10-30,호프/통닭
일반음식점,2020-11-03,바우네 나주곰탕,"서울특별시 성동구 아차산로17길 57, 105-2호 (성수동2가)",65.78,2020-11-03,한식
일반음식점,2020-11-11,홍익스테이크 왕십리점,"서울특별시 성동구 왕십리로 410, I동 1층 123호 (하왕십리동, 센트라스)",45,2020-11-11,경양식
일반음식점,2020-11-12,무모한초밥,"서울특별시 성동구 마장로 137, 221동 1층 1117호 (상왕십리동, 텐즈힐)",27.66,2020-11-12,일식
일반음식점,2020-11-12,어게인스트 보더스 against borders,"서울특별시 성동구 독서당로 188, 1층 (옥수동)",45.29,2020-11-12,경양식
일반음식점,2020-11-12,에이투비 A to B,"서울특별시 성동구 아차산로 135, 2층 (성수동2가)",84,2020-11-12,기타
일반음식점,2020-11-26,또아(TTOA),"서울특별시 성동구 왕십리로 410, G동 101호 (하왕십리동, 센트라스)",43.7,2020-11-26,기타
일반음식점,2020-12-03,퐁듀 크로플,"서울특별시 성동구 연무장7길 16, 1층 (성수동2가)",49.5,2020-12-03,기타
일반음식점,2020-12-04,프린세스(PRINCESS),"서울특별시 성동구 금호로 173, 상가동 1층 22호 (금호동2가, 신금호파크자이)",41.4,2020-12-04,김밥(도시락)
일반음식점,2020-12-09,브로미,"서울특별시 성동구 무수막길 92, 1층 (금호동2가)",26,2020-12-09,기타
일반음식점,2020-12-10,비스트로 성수,"서울특별시 성동구 서울숲2길 40, 2층 (성수동1가)",74.88,2020-12-10,경양식
일반음식점,2020-12-10,레드브릭 스모크 하우스,"서울특별시 성동구 성덕정길 52-1, 1층 (성수동1가)",35,2020-12-10,경양식
일반음식점,2020-12-10,샐피,"서울특별시 성동구 마조로5길 3, 지하1층 (행당동)",150.52,2020-12-10,경양식
일반음식점,2020-12-10,오픈케어 스포츠투어,"서울특별시 성동구 금호로 141-1, 1층 2호 (금호동2가)",18,2020-12-10,기타
일반음식점,2020-12-11,까치화방 성수낙낙점,"서울특별시 성동구 아차산로17길 48, 1층 R114,R115호 (성수동2가)",153.48,2020-12-11,기타
일반음식점,2020-12-15,머스타드,"서울특별시 성동구 독서당로 286, 1층 (금호동4가)",24.05,2020-12-15,기타
일반음식점,2020-12-16,삼청당,"서울특별시 성동구 상원8길 1, 지하1층 (성수동1가)",25,2020-12-16,한식
일반음식점,2020-12-16,유부로 승부,"서울특별시 성동구 상원8길 1, 지하1층 (성수동1가)",12,2020-12-16,경양식
일반음식점,2020-12-24,온센 서울성동구점,"서울특별시 성동구 왕십리로14길 12-1, 1층 (성수동1가)",78.81,2020-12-24,일식
일반음식점,2020-12-24,덕구복구,"서울특별시 성동구 금호산길 66-1, 2층 (금호동2가)",40,2020-12-24,한식
일반음식점,2020-12-29,어반플레이 스몰글라스,"서울특별시 성동구 뚝섬로3길 22, 1층 101호 (성수동1가)",53.11,2020-12-29,기타
일반음식점,2021-01-04,더킹돈,"서울특별시 성동구 상원길 46, 1층 (성수동1가)",26,2021-01-04,한식
일반음식점,2021-01-04,메이크어딜리버리 성동점,"서울특별시 성동구 금호산길 66-1, 2층 202호 (금호동2가)",22.15,2021-01-04,한식
일반음식점,2021-01-04,김승현스시,"서울특별시 성동구 왕십리로 331, 1층 (하왕십리동)",93,2021-01-04,일식
일반음식점,2021-01-12,그린볼 샐러드 마켓,"서울특별시 성동구 한림말길 41-5, 1층 (옥수동)",18.9,2021-01-12,기타
일반음식점,2021-01-13,찜꽁찜닭 송정점,"서울특별시 성동구 동일로59길 4, 1층 (송정동)",33,2021-01-13,한식
일반음식점,2021-01-18,낮밤,"서울특별시 성동구 용답19길 2-2, 1층 (용답동)",39.34,2021-01-18,경양식
일반음식점,2021-01-18,담양3대 숯불 돼지갈비,"서울특별시 성동구 금호산2길 15-1, 1층 (금호동3가)",16.1,2021-01-18,한식
일반음식점,2021-01-20,광수육회 왕십리점,"서울특별시 성동구 무학로8길 33, 1층 (홍익동)",19.8,2021-01-20,한식
일반음식점,2021-01-25,참덮밥,"서울특별시 성동구 왕십리로28길 28-1, 1층 (홍익동)",51.32,2021-01-25,일식
일반음식점,2021-01-26,언스태틱 플레이스,"서울특별시 성동구 연무장길 110, 1층 101호 (성수동2가)",25.44,2021-01-26,기타
일반음식점,2021-01-27,유성돌솥밥찌개마을(마장점),"서울특별시 성동구 마장로 298, 1층 (마장동)",115,2021-01-27,한식
일반음식점,2021-01-27,매머드 익스프레스 성수AK밸리점,"서울특별시 성동구 연무장길 76, 1층 103호 (성수동2가)",41.97,2021-01-27,기타
일반음식점,2021-02-01,미크 컴퍼니 MEEK Co.,"서울특별시 성동구 아차산로1가길 11, 1층 (성수동1가)",28,2021-02-01,기타
일반음식점,2021-02-03,강떡즉석떡볶이,"서울특별시 성동구 왕십리로21길 11, 1층 (행당동)",12.5,2021-02-03,한식
일반음식점,2021-02-03,뚝방생고기,"서울특별시 성동구 성덕정17길 9, 1층 (성수동2가)",27,2021-02-03,한식
일반음식점,2021-02-04,마이쥬스 성수낙낙점,"서울특별시 성동구 아차산로17길 48, 지하1층 RB118호 (성수동2가)",21.39,2021-04-27,기타
일반음식점,2021-02-09,제멘,"서울특별시 성동구 성수이로 148, shenb빌딩 1층 (성수동2가)",60,2021-02-09,기타
일반음식점,2021-02-09,제이 에이치 푸드,"서울특별시 성동구 살곶이8길 2, 지1층 (행당동)",23.1,2021-02-09,호프/통닭
일반음식점,2021-02-10,릴즈(Rill's),"서울특별시 성동구 청계천로 474, 1층 상가104,105호 (하왕십리동, 왕십리 모노퍼스 주상복합)",89.08,2021-02-10,경양식
일반음식점,2021-02-10,금호동 매운닭발,"서울특별시 성동구 독서당로 194, 2층 203호 (옥수동)",15,2021-02-10,기타
일반음식점,2021-02-10,피자파는집 성수점,"서울특별시 성동구 성덕정길 109, 1층 (성수동2가)",13.2,2021-02-10,기타
일반음식점,2021-02-10,오가네밥상,"서울특별시 성동구 동일로 41, 1층 (성수동2가)",66,2021-02-10,한식
일반음식점,2021-02-10,1997 바베큐,"서울특별시 성동구 마장로 137, 403동 1층 129호 (상왕십리동, 텐즈힐)",9.9,2021-02-10,경양식
일반음식점,2021-02-16,더 팔당,"서울특별시 성동구 왕십리로 293, 1층 (행당동)",90,2021-02-16,한식
일반음식점,2021-02-16,피카워크샵(FIKA WORKSHOP),"서울특별시 성동구 상원10길 23, 1층 (성수동1가)",22.9,2021-02-16,기타
일반음식점,2021-02-16,이땔리면옥&곱떡,"서울특별시 성동구 왕십리로24길 13, 1층 (도선동)",27,2021-02-16,한식
일반음식점,2021-02-16,완백부대찌개 삼겹살 성수낙낙점,"서울특별시 성동구 아차산로17길 48, 지하1층 RB113호 (성수동2가)",130,2021-02-16,한식
일반음식점,2021-02-17,스시모치,"서울특별시 성동구 금호산2길 26-3, 1층 (금호동3가)",12.19,2021-02-17,일식
일반음식점,2021-02-18,서울앵무새,"서울특별시 성동구 서울숲9길 3, 지하1층 (성수동1가)",20,2021-02-18,기타
일반음식점,2021-02-18,서울 앵무새,"서울특별시 성동구 서울숲9길 3, 1층 (성수동1가)",75,2021-02-18,기타
일반음식점,2021-02-19,후라토식당 성수점,"서울특별시 성동구 아차산로17길 48, 지하1층 RB112호 (성수동2가)",136.83,2021-02-19,일식
일반음식점,2021-02-19,닥엔돈스 왕십리점,"서울특별시 성동구 고산자로6길 31-1, 1층 (행당동)",45,2021-02-19,기타
일반음식점,2021-02-22,성동쉐프들협동조합,"서울특별시 성동구 성덕정길 48, 2층 (성수동1가)",22,2021-02-22,기타
일반음식점,2021-02-25,비아트성수,"서울특별시 성동구 아차산로5길 24-45, 2층 (성수동2가)",70,2021-02-25,기타
일반음식점,2021-02-26,가나점보돈까스 행당점,"서울특별시 성동구 고산자로8길 12, 1층 (행당동)",24.8,2021-02-26,기타
일반음식점,2021-03-02,커피거래소,"서울특별시 성동구 왕십리로28길 12, 1층 5호 (도선동)",24,2021-03-02,기타
일반음식점,2021-03-02,즐거울 락,"서울특별시 성동구 한림말3길 20, 1층 (옥수동)",166.51,2021-03-02,기타
일반음식점,2021-03-03,잭슨피자 금호점,"서울특별시 성동구 금호로 47, 1층 (금호동4가)",66.96,2021-03-03,기타
일반음식점,2021-03-03,노우 노우 바운즈(know no bounds),"서울특별시 성동구 왕십리로4길 19-1, 2층 (성수동1가)",92.8,2021-03-03,경양식
일반음식점,2021-03-03,뜨아아아 커피집,"서울특별시 성동구 고산자로12길 1-1, 1층 (행당동)",61.6,2021-03-03,기타
일반음식점,2021-03-04,본도시락 성수점,"서울특별시 성동구 성수일로10길 26, 하우스디 세종타워 상가동 1층 109호 (성수동2가)",42.93,2021-03-04,한식
일반음식점,2021-03-11,주향 양꼬치,"서울특별시 성동구 청계천로10나길 80, 1층 (마장동)",49.5,2021-03-11,"외국음식전문점(인도,태국등)"
일반음식점,2021-03-12,왕십리꼼닭발,"서울특별시 성동구 연무장길 13, 1층 3호 (성수동2가)",48.14,2021-03-12,식육(숯불구이)
일반음식점,2021-03-15,에바스,"서울특별시 성동구 연무장길 9-6, 지하1층 (성수동2가)",14.87,2021-03-15,한식
일반음식점,2021-03-19,에이치디디(HDD),"서울특별시 성동구 성수이로7길 46, 1층 (성수동2가)",36,2021-03-19,기타
일반음식점,2021-03-22,요쿨살론,"서울특별시 성동구 독서당로 200, 2층 (옥수동)",75.37,2021-03-22,경양식
일반음식점,2021-03-24,momus(마머스),"서울특별시 성동구 살곶이2길 1, 지하1층 (마장동)",43.41,2021-03-24,경양식
일반음식점,2021-03-26,오늘애김밥 성수역점,"서울특별시 성동구 아차산로 126, 더리브 세종타워 1층 109호 (성수동2가)",53.86,2021-03-26,한식
일반음식점,2021-04-01,세키신,"서울특별시 성동구 무학봉26길 10-1, 1층 (행당동)",57.6,2021-04-01,일식
일반음식점,2021-04-05,수딧,"서울특별시 성동구 상원1길 5, 지하1층 (성수동1가)",163.31,2021-04-05,기타
일반음식점,2021-04-05,브릴로(Brillo),"서울특별시 성동구 서울숲2길 19-13, 지하1층 (성수동1가)",65.11,2021-04-05,기타
일반음식점,2021-04-09,금금,"서울특별시 성동구 성수이로12길 11, 1층 (성수동2가)",52,2021-04-09,일식
일반음식점,2021-04-12,유한회사 쓰리캣메이커리,"서울특별시 성동구 뚝섬로1가길 25, 2층 (성수동1가)",23,2021-04-12,기타
일반음식점,2021-04-12,크리스탈드래곤,"서울특별시 성동구 아차산로17길 48, 지하1층 RB110호 (성수동2가)",128.04,2021-04-12,기타
일반음식점,2021-04-13,오와리,"서울특별시 성동구 연무장길 13, 1층 (성수동2가)",50,2021-04-13,일식
일반음식점,2021-04-13,황덕림식당,"서울특별시 성동구 고산자로8길 27, 1층 102호 (행당동, 소망빌딩)",18.45,2021-04-13,한식
일반음식점,2021-04-16,세이지,"서울특별시 성동구 연무장9길 7, 2층 (성수동2가)",62.79,2021-04-16,기타
일반음식점,2021-04-16,반스런,"서울특별시 성동구 마장로 137, 401동 1층 109호 (상왕십리동, 텐즈힐)",26.93,2021-04-16,한식
일반음식점,2021-04-26,엑셀플레이스,"서울특별시 성동구 고산자로 335, 1,2층 (마장동)",109.38,2021-04-26,경양식
일반음식점,2021-05-11,마르코웤스,"서울특별시 성동구 아차산로11길 26, 우성강업 1층 (성수동2가)",33,2021-05-11,기타
일반음식점,2021-05-12,소안도풍경,"서울특별시 성동구 아차산로 126, 지하1층 B102,B103호 (성수동2가)",282.98,2021-05-12,기타
일반음식점,2021-05-28,쏘심플,"서울특별시 성동구 연무장길 37-7, 지하1층 B101호 (성수동2가)",38.94,2021-05-28,기타
일반음식점,2021-05-31,위스위츠(we sweets),"서울특별시 성동구 뚝섬로9길 16, 지하1층 103호 (성수동2가)",21,2021-05-31,기타
일반음식점,2021-06-03,디핀옥수,"서울특별시 성동구 독서당로 194, 1층 (옥수동)",120,2021-06-03,경양식
일반음식점,2021-06-10,계월곰탕,"서울특별시 성동구 성덕정3길 8, 1층 (성수동1가)",34.79,2021-06-10,한식
일반음식점,1978-07-10,구어보소 왕십리점,서울특별시 성동구 왕십리로24길 10 (도선동),33.36,2020-08-21,한식
일반음식점,1982-07-31,땅코참숯구이,서울특별시 성동구 성수일로4길 2 (성수동1가),16.5,2021-01-18,한식
일반음식점,1984-12-20,은빛물결황금낙지,서울특별시 성동구 성덕정17길 9 (성수동2가),66,2021-06-02,한식
일반음식점,1984-05-17,다래향,서울특별시 성동구 독서당로 277 (금호동4가),40,2021-01-13,중국식
일반음식점,1986-08-23,뜸들이다,서울특별시 성동구 상원길 50 (성수동1가),16.5,2020-06-29,호프/통닭
일반음식점,1986-05-29,감성호프,서울특별시 성동구 왕십리로22길 6 (도선동),83.12,2020-07-23,한식
일반음식점,1988-11-11,오츠쿠리,"서울특별시 성동구 장터길 44-2, 2층 (금호동4가)",97.55,2021-03-08,호프/통닭
일반음식점,1990-06-27,굿누리,서울특별시 성동구 성덕정17길 7 (성수동2가),30.57,2020-08-11,호프/통닭
일반음식점,1990-07-20,파주부대찌개,"서울특별시 성동구 뚝섬로3길 16, 1층 101호 (성수동1가)",28.49,2020-09-28,한식
일반음식점,1991-10-23,행당집,서울특별시 성동구 행당로17길 20 (행당동),34.35,2021-03-31,호프/통닭
일반음식점,1992-04-10,여우주막,"서울특별시 성동구 마조로 15-8 (행당동, 행당동 19-84 지상1층)",38.35,2021-05-20,한식
일반음식점,1991-05-06,거무티티,서울특별시 성동구 마조로 15-13 (행당동),59.46,2020-06-30,한식
일반음식점,1993-01-13,보배막창,"서울특별시 성동구 마장로 292, 1층 (마장동)",33.48,2020-10-08,한식
일반음식점,1994-03-04,돈까스전원,"서울특별시 성동구 왕십리로24길 13, 1층 (도선동)",19.44,2020-07-02,한식
일반음식점,1994-12-15,래래,"서울특별시 성동구 청계천로10가길 64-3, 2층 (마장동)",200.4,2021-03-09,중국식
일반음식점,1994-11-18,록멘,"서울특별시 성동구 성수일로3길 2 (성수동1가,,60)",25.5,2020-07-31,한식
일반음식점,1994-11-01,장수오리.삼겹,서울특별시 성동구 왕십리로4길 1 (성수동1가),31,2021-04-14,한식
일반음식점,1994-09-17,술이있는 맛있는밥집,"서울특별시 성동구 마조로 61, 1층 (마장동)",28.7,2021-06-08,한식
일반음식점,1994-08-05,달인의 족발,서울특별시 성동구 무학로2길 37 (도선동),58,2021-05-13,한식
일반음식점,1994-02-21,무모한초밥 금호점,서울특별시 성동구 장터길 25-1 (금호동3가),31.05,2020-10-19,패스트푸드
